pdf_path,paper_folder,note_slug,is_main_pdf,pdf_role,source_kind,parse_issue
papers/Cross-Episodic Curriculum for Transformer Agents/fig/dmlab_generalization-fig.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/dmlab_main-fig.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/pull_fig-fig.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/tasks/can.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/tasks/goal_maze.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/tasks/irreversible_path.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/tasks/lift.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Cross-Episodic Curriculum for Transformer Agents/fig/tasks/watermaze.pdf,Cross-Episodic Curriculum for Transformer Agents,cross-episodic-curriculum-for-transformer-agents,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling/Results/Ablation.pdf,Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling,decision-mamba-reinforcement-learning-via-hybrid-selective-sequence-modeling,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling/Results/Ablation_appendix.pdf,Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling,decision-mamba-reinforcement-learning-via-hybrid-selective-sequence-modeling,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling/Results/HM.pdf,Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling,decision-mamba-reinforcement-learning-via-hybrid-selective-sequence-modeling,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling/Results/Tmaze.pdf,Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling,decision-mamba-reinforcement-learning-via-hybrid-selective-sequence-modeling,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling/Results/Tmaze_offline.pdf,Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling,decision-mamba-reinforcement-learning-via-hybrid-selective-sequence-modeling,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling/Results/maze_results.pdf,Decision Mamba Reinforcement Learning via Hybrid Selective Sequence Modeling,decision-mamba-reinforcement-learning-via-hybrid-selective-sequence-modeling,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/cb_text_rep_sft_fewshot.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/domains_sft_fewshot.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/few_shot_inference_time.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/gemini15pro_rh_easy_domain_curve.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/gemma2b_rh_easy_domain_curve.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/mab_easy_domain_exp_multi.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/mab_gaussian_easy_domain_exp_multi.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/mab_gaussian_hard_domain_exp_multi.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/mab_hard_domain_exp_multi.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/mab_text_rep_sft_fewshot.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/sft_fewshot.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/trained_inference_time.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/EVOLvE Evaluating and Optimizing LLMs For Exploration/figures/ucb_easy_domain_curve.pdf,EVOLvE Evaluating and Optimizing LLMs For Exploration,evolve-evaluating-and-optimizing-llms-for-exploration,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/anal_eps.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/anal_hist.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/anal_hist_2.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/compare_bandit.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/final_main.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/huge_ts_eps.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/maibn.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/main.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/opt_bandit.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/optimal_dr_k2d_wm.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/optimal_dr_k2d_wm_compact.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/subopt_dr_k2d_wm.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/subopt_dr_k2d_wm_compact.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Emergence of In-Context Reinforcement Learning from Noise Distillation/icml/img/wm_screen.pdf,Emergence of In-Context Reinforcement Learning from Noise Distillation,emergence-of-in-context-reinforcement-learning-from-noise-distillation,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Filtering Learning Histories Enhances In-Context Reinforcement Learning/figures/Compare_AD_Various_dataset_linear.pdf,Filtering Learning Histories Enhances In-Context Reinforcement Learning,filtering-learning-histories-enhances-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Filtering Learning Histories Enhances In-Context Reinforcement Learning/figures/Compare_AD_Various_dataset_softmax.pdf,Filtering Learning Histories Enhances In-Context Reinforcement Learning,filtering-learning-histories-enhances-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Filtering Learning Histories Enhances In-Context Reinforcement Learning/figures/Compare_DICP_Various_dataset_linear.pdf,Filtering Learning Histories Enhances In-Context Reinforcement Learning,filtering-learning-histories-enhances-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
papers/Filtering Learning Histories Enhances In-Context Reinforcement Learning/figures/Compare_DICP_Various_dataset_softmax.pdf,Filtering Learning Histories Enhances In-Context Reinforcement Learning,filtering-learning-histories-enhances-in-context-reinforcement-learning,0,auxiliary,source-only,No top-level manuscript PDF found; note built from source files or existing cached parse only.
